year,state_code,dist_code,pending_cases,solved_cases,total_cases,total_days,mean_decision_days
2010,17,16,1034,24515,25549,25301081.0,1032.0653069549255
2010,17,17,376,2576,2952,4192910.0,1627.682453416149
2010,17,18,746,6888,7634,10139531.0,1472.0573461091753
2010,17,19,975,8082,9057,12842883.0,1589.0723830734967
2010,17,20,592,17638,18230,12067696.0,684.1873228257172
2010,17,21,1137,10220,11357,11530697.0,1128.2482387475538
2010,17,22,236,4228,4464,5200860.0,1230.0993377483444
2010,17,23,1035,9219,10254,10025070.0,1087.4357305564595
2010,17,24,569,13275,13844,10423426.0,785.1921657250471
2010,17,25,843,10166,11009,11749152.0,1155.730080661027
2010,17,26,1405,10046,11451,11180027.0,1112.8834361935099
2010,17,27,1260,12319,13579,12602734.0,1023.0322266417729
2010,17,28,145,7252,7397,5238555.0,722.3600386100386
2010,17,29,370,6101,6471,6826103.0,1118.8498606785772
2010,17,30,283,8982,9265,7600345.0,846.1751280338455
2010,17,31,3921,16617,20538,29583269.0,1780.3014382860927
2010,17,32,364,6868,7232,3216975.0,468.4005532906232
2010,17,33,117,2070,2187,2231374.0,1077.9584541062802
2010,17,34,48,1586,1634,2371715.0,1495.406683480454
2010,17,35,527,3883,4410,5391484.0,1388.4841617306206
